Time,Date,Ambient Temperature Temp. (¡F):,Rellative Humicity (%),Light (Irradiance) (W/m2),Carbon Dioxide (ppm),Vapor Pressure Deficit (kPa)
7:11:11,12/1/2021,74.9,78.2,0,0,0.64
7:12:11,12/1/2021,74.9,77.6,0,0,0.66
7:13:14,12/1/2021,75,76.8,0,0,0.69
7:14:17,12/1/2021,75,75.8,0,0,0.72
7:15:17,12/1/2021,75,74.9,0,0,0.74
7:16:20,12/1/2021,75,75.5,0,0,0.73
7:17:20,12/1/2021,75,74.8,0,0,0.75
7:18:20,12/1/2021,75,75.1,0,0,0.74
7:19:20,12/1/2021,75,74.2,0,0,0.76
7:20:23,12/1/2021,74.9,75.3,0,0,0.73
7:21:23,12/1/2021,74.9,75.8,0,0,0.71
7:22:23,12/1/2021,74.8,75.4,0,0,0.72
7:23:26,12/1/2021,74.8,75.5,0,0,0.72
7:24:26,12/1/2021,74.8,75.9,0,0,0.71
7:25:26,12/1/2021,74.7,76.1,0,0,0.7
7:26:29,12/1/2021,74.7,76.6,0,0,0.69
7:27:32,12/1/2021,74.7,76.4,0,0,0.69
7:28:35,12/1/2021,74.6,76.6,0,0,0.68
7:29:35,12/1/2021,74.6,77,0,0,0.67
7:30:35,12/1/2021,74.5,76.3,0,0,0.69
7:31:38,12/1/2021,74.5,76.8,0,0,0.68
7:32:38,12/1/2021,74.5,76.9,0,0,0.67
7:33:38,12/1/2021,74.5,77.5,0,0,0.66
7:34:41,12/1/2021,74.5,77.5,0,0,0.66
7:35:41,12/1/2021,74.5,77.3,0,0,0.66
7:36:44,12/1/2021,74.5,76.7,0,0,0.68
7:37:44,12/1/2021,74.5,77.1,0,0,0.67
7:38:47,12/1/2021,74.5,76.4,0,0,0.69
7:39:47,12/1/2021,74.5,77.1,0,0,0.67
7:40:47,12/1/2021,74.4,76.4,0,0,0.69
7:41:50,12/1/2021,74.4,77.2,0,0,0.66
7:42:50,12/1/2021,74.4,77.5,0,0,0.65
7:43:53,12/1/2021,74.4,77.2,0,0,0.66
7:44:56,12/1/2021,74.3,77.6,0,0,0.65
7:45:56,12/1/2021,74.3,77.7,0,0,0.65
7:46:56,12/1/2021,74.2,77.8,0,0,0.64
7:47:56,12/1/2021,74.2,78.1,0,0,0.63
7:48:59,12/1/2021,74.2,78.1,0,0,0.63
7:49:59,12/1/2021,74.2,77.2,0,0,0.66
7:50:59,12/1/2021,74.2,77.5,0,0,0.65
7:51:59,12/1/2021,74.2,77.5,0,0,0.65
7:53:02,12/1/2021,74.2,78.5,0,0,0.62
7:54:02,12/1/2021,74.2,78.3,0,0,0.63
7:55:02,12/1/2021,74.2,78.3,0,0,0.63
7:56:05,12/1/2021,74.2,78.6,0,0,0.62
7:57:05,12/1/2021,74.2,78.3,0,0,0.63
7:58:05,12/1/2021,74.1,78.2,0,0,0.63
7:59:05,12/1/2021,74.1,78.4,0,0,0.62
8:00:08,12/1/2021,74,78.4,0,0,0.62
8:01:08,12/1/2021,74,78.5,0,0,0.62
8:02:11,12/1/2021,74,78.4,0,0,0.62
8:03:11,12/1/2021,73.9,78.3,0,0,0.62
8:04:11,12/1/2021,73.8,78,0,0,0.63
8:05:11,12/1/2021,73.8,77.8,0,0,0.63
8:06:11,12/1/2021,73.7,77.2,0,0,0.65
8:07:11,12/1/2021,73.8,76.6,0,0,0.67
8:08:14,12/1/2021,73.7,77,0,0,0.65
8:09:14,12/1/2021,73.7,76.5,0,0,0.67
8:10:17,12/1/2021,73.6,76.3,0,0,0.67
8:11:17,12/1/2021,73.6,76.1,0,0,0.68
8:12:20,12/1/2021,73.5,75.7,0,0,0.68
8:13:23,12/1/2021,73.5,75.9,0,0,0.68
8:14:26,12/1/2021,73.6,75.5,0,0,0.69
8:15:26,12/1/2021,73.6,76,0,0,0.68
8:16:29,12/1/2021,73.6,76.7,0,0,0.66
8:17:29,12/1/2021,73.6,77,0,0,0.65
8:18:29,12/1/2021,73.6,77.6,0,0,0.63
8:19:29,12/1/2021,73.6,77.6,0,0,0.63
8:20:32,12/1/2021,73.7,77.7,0,0,0.63
8:21:32,12/1/2021,73.8,77.9,0,0,0.63
8:22:32,12/1/2021,73.8,77.9,0,0,0.63
8:23:35,12/1/2021,73.8,77.4,0,0,0.64
8:24:38,12/1/2021,73.9,77,0,0,0.66
8:25:41,12/1/2021,73.9,77.3,0,0,0.65
8:26:44,12/1/2021,73.8,77.6,0,0,0.64
8:27:44,12/1/2021,73.9,77.7,0,0,0.64
8:28:44,12/1/2021,73.9,77.9,0,0,0.63
8:29:44,12/1/2021,73.9,78.3,0,0,0.62
8:30:47,12/1/2021,73.9,78.5,0,0,0.61
8:31:50,12/1/2021,73.9,78.2,0,0,0.62
8:32:50,12/1/2021,73.9,78.2,0,0,0.62
8:33:50,12/1/2021,73.9,78.4,0,0,0.62
8:34:50,12/1/2021,73.9,78.8,0,0,0.61
8:35:53,12/1/2021,73.9,78.3,0,0,0.62
8:36:53,12/1/2021,73.9,78.5,0,0,0.61
8:37:56,12/1/2021,73.8,77.8,0,0,0.63
8:38:59,12/1/2021,73.8,77.7,0,0,0.63
8:39:59,12/1/2021,73.8,78,0,0,0.63
8:40:59,12/1/2021,73.7,78.3,0,0,0.62
8:41:59,12/1/2021,73.7,78.2,0,0,0.62
8:42:59,12/1/2021,73.6,78.3,0,0,0.61
8:43:59,12/1/2021,73.6,78.3,0,0,0.61
8:45:02,12/1/2021,73.6,78.2,0,0,0.62
8:46:02,12/1/2021,73.6,77.9,0,0,0.62
8:47:02,12/1/2021,73.5,77.7,0,0,0.63
8:48:05,12/1/2021,73.4,78,0,0,0.62
8:49:08,12/1/2021,73.4,77.7,0,0,0.63
8:50:11,12/1/2021,73.3,78,0,0,0.62
8:51:11,12/1/2021,73.3,78,0,0,0.62
8:52:14,12/1/2021,73.3,77.7,0,0,0.62
8:53:14,12/1/2021,73.3,77.6,0,0,0.63
8:54:17,12/1/2021,73.4,77.6,0,0,0.63
8:55:17,12/1/2021,73.4,78.2,0,0,0.61
8:56:17,12/1/2021,73.5,77.6,0,0,0.63
8:57:17,12/1/2021,73.5,77.6,0,0,0.63
8:58:17,12/1/2021,73.5,78.1,0,0,0.62
8:59:17,12/1/2021,73.6,77.8,0,0,0.63
9:00:20,12/1/2021,73.6,78,0,0,0.62
9:01:20,12/1/2021,73.7,77.7,0,0,0.63
9:02:23,12/1/2021,73.7,77.6,0,0,0.64
9:03:23,12/1/2021,73.7,77.9,0,0,0.63
9:04:23,12/1/2021,73.8,77.7,0,0,0.63
9:05:26,12/1/2021,73.8,77.6,0,0,0.64
9:06:26,12/1/2021,73.7,77.7,0,0,0.63
9:07:26,12/1/2021,73.7,78,0,0,0.62
9:08:29,12/1/2021,73.7,78.1,0,0,0.62
9:09:29,12/1/2021,73.7,78.1,0,0,0.62
9:10:29,12/1/2021,73.7,78.3,0,0,0.62
9:11:32,12/1/2021,73.7,77.9,0,0,0.63
9:12:35,12/1/2021,73.7,78.2,0,0,0.62
9:13:38,12/1/2021,73.7,77.5,0,0,0.64
9:14:41,12/1/2021,73.7,77.7,0,0,0.63
9:15:44,12/1/2021,73.8,77.6,0,0,0.64
9:16:44,12/1/2021,73.7,77.4,0,0,0.64
9:17:47,12/1/2021,73.7,77.4,0,0,0.64
9:18:47,12/1/2021,73.7,77.4,0,0,0.64
9:19:47,12/1/2021,73.8,77.3,0,0,0.65
9:20:50,12/1/2021,73.8,77.1,0,0,0.65
9:21:50,12/1/2021,73.8,76.8,0,0,0.66
9:22:50,12/1/2021,73.7,76.9,0,0,0.66
9:23:53,12/1/2021,73.9,76.4,0,0,0.67
9:24:53,12/1/2021,73.9,76.4,0,0,0.67
9:25:56,12/1/2021,73.9,76.2,0,0,0.68
9:26:56,12/1/2021,73.9,76,0,0,0.69
9:27:59,12/1/2021,74,76.1,0,0,0.68
9:28:59,12/1/2021,74,76.7,0,0,0.67
9:29:59,12/1/2021,74,76.8,0,0,0.66
9:30:59,12/1/2021,74.1,76.9,0,0,0.66
9:31:59,12/1/2021,74.2,77,0,0,0.66
9:32:59,12/1/2021,74.2,77.1,0,0,0.66
9:34:02,12/1/2021,74.3,76.7,0,0,0.67
9:35:05,12/1/2021,74.3,76.1,0,0,0.69
9:36:05,12/1/2021,74.3,76.7,0,0,0.67
9:37:05,12/1/2021,74.3,76.9,0,0,0.67
9:38:08,12/1/2021,74.4,77,0,0,0.67
9:39:08,12/1/2021,74.4,76.9,0,0,0.67
9:40:08,12/1/2021,74.4,76.7,0,0,0.68
9:41:11,12/1/2021,74.3,77.6,0,0,0.65
9:42:14,12/1/2021,74.3,77.4,0,0,0.65
9:43:14,12/1/2021,74.3,77.1,0,0,0.66
9:44:17,12/1/2021,74.2,77.4,0,0,0.65
9:45:20,12/1/2021,74.2,77.8,0,0,0.64
9:46:23,12/1/2021,74.2,77.6,0,0,0.65
9:47:26,12/1/2021,74.2,77.4,0,0,0.65
9:48:29,12/1/2021,74.3,76.8,0,0,0.67
9:49:29,12/1/2021,74.3,76.9,0,0,0.67
9:50:32,12/1/2021,74.3,76.9,0,0,0.67
9:51:32,12/1/2021,74.4,76.9,0,0,0.67
9:52:35,12/1/2021,74.4,76.9,0,0,0.67
9:53:35,12/1/2021,74.4,76.9,0,0,0.67
9:54:38,12/1/2021,74.4,77,0,0,0.67
9:55:41,12/1/2021,74.5,77,0,0,0.67
9:56:44,12/1/2021,74.6,76.2,0,0,0.7
9:57:44,12/1/2021,74.6,76.3,0,0,0.69
9:58:47,12/1/2021,74.6,76.2,0,0,0.7
9:59:47,12/1/2021,74.7,75.9,0,0,0.71
10:00:50,12/1/2021,74.7,75.7,0,0,0.71
10:01:50,12/1/2021,74.7,76.4,0,0,0.69
10:02:53,12/1/2021,74.6,76.3,0,0,0.69
10:03:56,12/1/2021,74.6,76.1,0,0,0.7
10:04:59,12/1/2021,74.6,76.1,0,0,0.7
10:05:59,12/1/2021,74.6,76,0,0,0.7
10:07:02,12/1/2021,74.6,75.8,0,0,0.71
10:08:02,12/1/2021,74.6,76.2,0,0,0.7
10:09:02,12/1/2021,74.5,76.3,0,0,0.69
10:10:02,12/1/2021,74.5,76.4,0,0,0.69
10:11:02,12/1/2021,74.5,76.1,0,0,0.7
10:12:02,12/1/2021,74.5,76.3,0,0,0.69
10:13:05,12/1/2021,74.5,76.3,0,0,0.69
10:14:05,12/1/2021,74.4,76.4,0,0,0.69
10:15:05,12/1/2021,74.4,76,0,0,0.7
10:16:08,12/1/2021,74.3,75,0,0,0.72
10:17:08,12/1/2021,74.2,75.8,0,0,0.7
10:18:11,12/1/2021,74.1,75.4,0,0,0.71
10:19:11,12/1/2021,74,75.4,0,0,0.71
10:20:14,12/1/2021,74,75.9,0,0,0.69
10:21:14,12/1/2021,73.9,75.5,0,0,0.7
10:22:14,12/1/2021,73.9,75,0,0,0.71
10:23:14,12/1/2021,73.9,74.9,0,0,0.72
10:24:14,12/1/2021,73.9,75.8,0,0,0.69
10:25:14,12/1/2021,74,74.3,0,0,0.74
10:26:17,12/1/2021,74,74.6,0,0,0.73
10:27:17,12/1/2021,74,75,0,0,0.72
10:28:20,12/1/2021,74,74.9,0,0,0.72
10:29:23,12/1/2021,73.9,74.6,0,0,0.73
10:30:26,12/1/2021,74,75.3,0,0,0.71
10:31:29,12/1/2021,74,74.4,0,0,0.73
10:32:29,12/1/2021,74.2,74.2,0,0,0.74
10:33:29,12/1/2021,74.2,74.5,0,0,0.74
10:34:32,12/1/2021,74.2,73.4,0,0,0.77
10:35:32,12/1/2021,74.3,73.4,0,0,0.77
10:36:32,12/1/2021,74.3,73.4,0,0,0.77
10:37:32,12/1/2021,74.3,73,0,0,0.78
10:38:32,12/1/2021,74.4,73.2,0,0,0.78
10:39:32,12/1/2021,74.4,73.4,0,0,0.77
10:40:35,12/1/2021,74.5,73.3,0,0,0.78
10:41:35,12/1/2021,74.5,73.6,0,0,0.77
10:42:35,12/1/2021,74.5,74,0,0,0.76
10:43:35,12/1/2021,74.5,74.2,0,0,0.75
10:44:38,12/1/2021,74.6,74.3,0,0,0.75
10:45:41,12/1/2021,74.6,74.7,0,0,0.74
10:46:41,12/1/2021,74.7,74.2,0,0,0.76
10:47:44,12/1/2021,74.7,73.7,0,0,0.77
10:48:47,12/1/2021,74.8,74.3,0,0,0.76
10:49:47,12/1/2021,74.8,74.2,0,0,0.76
10:50:47,12/1/2021,74.8,74.2,0,0,0.76
10:51:50,12/1/2021,74.8,74.1,0,0,0.76
10:52:53,12/1/2021,74.9,74,0,0,0.77
10:53:56,12/1/2021,74.9,73.9,0,0,0.77
10:54:56,12/1/2021,74.9,73.7,0,0,0.78
10:55:59,12/1/2021,74.9,72.4,0,0,0.82
10:56:59,12/1/2021,74.9,72.8,0,0,0.8
10:58:02,12/1/2021,74.9,72.8,0,0,0.8
10:59:02,12/1/2021,74.9,72.4,0,0,0.82
11:00:02,12/1/2021,74.9,71.8,0,0,0.83
11:01:05,12/1/2021,74.9,72.5,0,0,0.81
11:02:05,12/1/2021,74.8,72.4,0,0,0.81
11:03:08,12/1/2021,74.8,73,0,0,0.79
11:04:08,12/1/2021,74.7,72.3,0,0,0.81
11:05:08,12/1/2021,74.6,72,0,0,0.82
11:06:08,12/1/2021,74.5,72.2,0,0,0.81
11:07:08,12/1/2021,74.4,72.2,0,0,0.81
11:08:08,12/1/2021,74.4,71.6,0,0,0.82
11:09:11,12/1/2021,74.4,71.7,0,0,0.82
11:10:14,12/1/2021,74.4,72,0,0,0.81
11:11:17,12/1/2021,74.4,71.3,0,0,0.83
11:12:17,12/1/2021,74.4,71.3,0,0,0.83
11:13:20,12/1/2021,74.4,71.1,0,0,0.84
11:14:20,12/1/2021,74.4,71.2,0,0,0.84
11:15:20,12/1/2021,74.3,71.7,0,0,0.82
11:16:20,12/1/2021,74.3,71.7,0,0,0.82
11:17:20,12/1/2021,74.3,71.6,0,0,0.82
11:18:23,12/1/2021,74.2,71.7,0,0,0.82
11:19:23,12/1/2021,74.2,71.7,0,0,0.82
11:20:26,12/1/2021,74.2,72.1,0,0,0.8
11:21:26,12/1/2021,74.2,71,0,0,0.84
11:22:26,12/1/2021,74.2,70.8,0,0,0.84
11:23:29,12/1/2021,74.4,71.1,0,0,0.84
11:24:29,12/1/2021,74.4,71,0,0,0.84
11:25:32,12/1/2021,74.5,70.4,0,0,0.86
11:26:32,12/1/2021,74.6,70.2,0,0,0.87
11:27:35,12/1/2021,74.7,70.3,0,0,0.87
11:28:38,12/1/2021,74.7,70,0,0,0.88
11:29:38,12/1/2021,74.8,69.7,0,0,0.89
11:30:41,12/1/2021,74.8,70.1,0,0,0.88
11:31:44,12/1/2021,74.8,70,0,0,0.88
11:32:47,12/1/2021,74.7,70.4,0,0,0.87
11:33:47,12/1/2021,74.8,70.1,0,0,0.88
11:34:47,12/1/2021,74.8,69.9,0,0,0.89
11:35:50,12/1/2021,74.9,69.1,0,0,0.91
11:36:50,12/1/2021,74.9,69.7,0,0,0.89
11:37:50,12/1/2021,74.9,69.8,0,0,0.89
11:38:53,12/1/2021,74.9,69.3,0,0,0.91
11:39:53,12/1/2021,74.9,68.3,0,0,0.94
11:40:56,12/1/2021,74.9,69.5,0,0,0.9
11:41:59,12/1/2021,75,69.4,0,0,0.91
11:43:02,12/1/2021,75,69.4,0,0,0.91
11:44:05,12/1/2021,74.9,68.4,0,0,0.93
11:45:08,12/1/2021,75,68.2,0,0,0.94
11:46:11,12/1/2021,75,69.2,0,0,0.91
11:47:11,12/1/2021,75,69.6,0,0,0.9
11:48:14,12/1/2021,75,70.1,0,0,0.89
11:49:17,12/1/2021,75,70.5,0,0,0.87
11:50:20,12/1/2021,75.1,70,0,0,0.89
11:51:20,12/1/2021,75,69.7,0,0,0.9
11:52:23,12/1/2021,75,69.2,0,0,0.91
11:53:26,12/1/2021,75,69,0,0,0.92
11:54:26,12/1/2021,74.9,68.2,0,0,0.94
11:55:26,12/1/2021,74.9,68.5,0,0,0.93
11:56:29,12/1/2021,74.9,69.1,0,0,0.91
11:57:29,12/1/2021,74.9,69.4,0,0,0.9
11:58:32,12/1/2021,74.8,69,0,0,0.91
11:59:35,12/1/2021,74.8,68.3,0,0,0.93
12:00:38,12/1/2021,74.8,68.9,0,0,0.92
12:01:41,12/1/2021,74.8,68.5,0,0,0.93
12:02:41,12/1/2021,74.8,68.2,0,0,0.94
12:03:41,12/1/2021,74.8,68.6,0,0,0.92
12:04:44,12/1/2021,74.7,69.2,0,0,0.9
12:05:44,12/1/2021,74.7,69.2,0,0,0.9
12:06:44,12/1/2021,74.7,68.8,0,0,0.92
12:07:47,12/1/2021,74.8,69.6,0,0,0.89
12:08:50,12/1/2021,74.7,69.5,0,0,0.89
12:09:50,12/1/2021,74.7,70.2,0,0,0.87
12:10:50,12/1/2021,74.7,70.1,0,0,0.88
12:11:53,12/1/2021,74.7,68.9,0,0,0.91
12:12:53,12/1/2021,74.6,69.2,0,0,0.9
12:13:56,12/1/2021,74.6,68.7,0,0,0.92
12:14:56,12/1/2021,74.6,68.8,0,0,0.91
12:15:56,12/1/2021,74.6,68.2,0,0,0.93
12:16:59,12/1/2021,74.6,67.4,0,0,0.95
12:17:59,12/1/2021,74.6,68.4,0,0,0.92
12:19:02,12/1/2021,74.6,68.2,0,0,0.93
12:20:02,12/1/2021,74.6,68.7,0,0,0.92
12:21:02,12/1/2021,74.6,68.4,0,0,0.92
12:22:05,12/1/2021,74.5,68.5,0,0,0.92
12:23:05,12/1/2021,74.5,68.8,0,0,0.91
12:24:08,12/1/2021,74.5,69.8,0,0,0.88
12:25:08,12/1/2021,74.5,69.6,0,0,0.89
12:26:11,12/1/2021,74.5,70.1,0,0,0.87
12:27:11,12/1/2021,74.5,70.1,0,0,0.87
12:28:14,12/1/2021,74.5,70.6,0,0,0.86
12:29:14,12/1/2021,74.4,69.5,0,0,0.89
12:30:14,12/1/2021,74.4,69.4,0,0,0.89
12:31:14,12/1/2021,74.3,70.2,0,0,0.86
12:32:17,12/1/2021,74.2,69.9,0,0,0.87
12:33:20,12/1/2021,74.2,70.6,0,0,0.85
12:34:23,12/1/2021,74.2,70.6,0,0,0.85
12:35:23,12/1/2021,74.1,70.4,0,0,0.85
12:36:23,12/1/2021,74,70.9,0,0,0.83
12:37:26,12/1/2021,74,70.8,0,0,0.84
12:38:26,12/1/2021,73.9,70.9,0,0,0.83
12:39:26,12/1/2021,73.9,71.4,0,0,0.82
12:40:29,12/1/2021,73.9,72.1,0,0,0.8
12:41:32,12/1/2021,73.9,72.2,0,0,0.79
12:42:32,12/1/2021,73.7,72.4,0,0,0.78
12:43:32,12/1/2021,73.7,72.5,0,0,0.78
12:44:35,12/1/2021,73.7,72.4,0,0,0.78
12:45:35,12/1/2021,73.7,72,0,0,0.79
12:46:35,12/1/2021,73.7,71.4,0,0,0.81
12:47:38,12/1/2021,73.7,71.6,0,0,0.81
12:48:38,12/1/2021,73.6,72,0,0,0.79
12:49:41,12/1/2021,73.7,72.3,0,0,0.79
12:50:41,12/1/2021,73.8,71.9,0,0,0.8
12:51:44,12/1/2021,73.8,72,0,0,0.8
12:52:47,12/1/2021,73.8,72.3,0,0,0.79
12:53:47,12/1/2021,73.9,72.2,0,0,0.79
12:54:47,12/1/2021,73.9,71.1,0,0,0.83
12:55:50,12/1/2021,74,72.1,0,0,0.8
12:56:50,12/1/2021,74,72.2,0,0,0.8
12:57:50,12/1/2021,74.1,71.8,0,0,0.81
12:58:50,12/1/2021,74,71.4,0,0,0.82
12:59:50,12/1/2021,74,71.9,0,0,0.81
13:00:50,12/1/2021,74.1,72.1,0,0,0.8
13:01:50,12/1/2021,74.2,71.6,0,0,0.82
13:02:53,12/1/2021,74.1,72,0,0,0.81
13:03:53,12/1/2021,74.1,72.2,0,0,0.8
13:04:56,12/1/2021,74.2,71.6,0,0,0.82
13:05:59,12/1/2021,74.2,71.2,0,0,0.83
13:07:02,12/1/2021,74.2,71.6,0,0,0.82
13:08:02,12/1/2021,74.2,72.3,0,0,0.8
13:09:05,12/1/2021,74.2,71.9,0,0,0.81
13:10:08,12/1/2021,74.2,72.1,0,0,0.8
13:11:08,12/1/2021,74.1,72.5,0,0,0.79
13:12:08,12/1/2021,74.1,72.6,0,0,0.79
13:13:11,12/1/2021,74,71.7,0,0,0.81
13:14:11,12/1/2021,74.1,72.3,0,0,0.8
13:15:11,12/1/2021,74.1,72.9,0,0,0.78
13:16:14,12/1/2021,74.1,73.1,0,0,0.77
13:17:14,12/1/2021,74,72.8,0,0,0.78
13:18:17,12/1/2021,74,72.4,0,0,0.79
13:19:17,12/1/2021,73.9,72,0,0,0.8
13:20:20,12/1/2021,73.8,71.9,0,0,0.8
13:21:20,12/1/2021,73.7,72.3,0,0,0.79
13:22:20,12/1/2021,73.6,71.4,0,0,0.81
13:23:23,12/1/2021,73.5,71.4,0,0,0.81
13:24:23,12/1/2021,73.5,71,0,0,0.82
13:25:26,12/1/2021,73.3,71.6,0,0,0.8
13:26:26,12/1/2021,73.1,71.9,0,0,0.78
13:27:29,12/1/2021,73,71.9,0,0,0.78
13:28:32,12/1/2021,72.9,71.4,0,0,0.79
13:29:35,12/1/2021,72.8,71.4,0,0,0.79
13:30:35,12/1/2021,72.6,71.8,0,0,0.77
13:31:38,12/1/2021,72.5,71.4,0,0,0.78
13:32:38,12/1/2021,72.4,71.6,0,0,0.77
13:33:41,12/1/2021,72.2,72,0,0,0.76
13:34:41,12/1/2021,72.1,72,0,0,0.75
13:35:44,12/1/2021,72.1,72.3,0,0,0.74
13:36:47,12/1/2021,72.1,72.2,0,0,0.75
13:37:50,12/1/2021,72,72.2,0,0,0.74
13:38:50,12/1/2021,72,72.4,0,0,0.74
13:39:53,12/1/2021,72,72.6,0,0,0.73
13:40:53,12/1/2021,72.1,72.6,0,0,0.74
13:41:53,12/1/2021,72.1,72.7,0,0,0.73
13:42:56,12/1/2021,72.1,72.6,0,0,0.74
13:43:59,12/1/2021,72.1,72.6,0,0,0.74
13:44:59,12/1/2021,72.1,72.7,0,0,0.73
13:45:59,12/1/2021,72.2,72.6,0,0,0.74
13:47:02,12/1/2021,72.3,72.6,0,0,0.74
13:48:05,12/1/2021,72.4,72.4,0,0,0.75
13:49:08,12/1/2021,72.4,72.7,0,0,0.74
13:50:11,12/1/2021,72.4,72.5,0,0,0.75
13:51:11,12/1/2021,72.4,72.6,0,0,0.74
13:52:11,12/1/2021,72.4,72.4,0,0,0.75
13:53:14,12/1/2021,72.3,72.7,0,0,0.74
13:54:14,12/1/2021,72.3,72.4,0,0,0.75
13:55:17,12/1/2021,72.3,72.2,0,0,0.75
13:56:17,12/1/2021,72.2,72.6,0,0,0.74
13:57:17,12/1/2021,72.1,72.3,0,0,0.74
13:58:20,12/1/2021,72,72.4,0,0,0.74
13:59:20,12/1/2021,72,72.3,0,0,0.74
14:00:23,12/1/2021,71.9,72.4,0,0,0.74
14:01:23,12/1/2021,71.8,72.7,0,0,0.73
14:02:26,12/1/2021,71.7,72.8,0,0,0.72
14:03:26,12/1/2021,71.7,72.9,0,0,0.72
14:04:29,12/1/2021,71.6,72.7,0,0,0.72
14:05:29,12/1/2021,71.5,72.5,0,0,0.72
14:06:29,12/1/2021,71.5,72.7,0,0,0.72
14:07:32,12/1/2021,71.5,72.4,0,0,0.73
14:08:32,12/1/2021,71.5,72.2,0,0,0.73
14:09:35,12/1/2021,71.4,72.4,0,0,0.72
14:10:35,12/1/2021,71.3,72.5,0,0,0.72
14:11:38,12/1/2021,71.2,73.1,0,0,0.7
14:12:38,12/1/2021,71,73.1,0,0,0.7
14:13:41,12/1/2021,70.8,73.6,0,0,0.68
14:14:41,12/1/2021,70.7,73.8,0,0,0.67
14:15:41,12/1/2021,70.6,74,0,0,0.66
14:16:44,12/1/2021,70.5,74.3,0,0,0.65
14:17:44,12/1/2021,70.4,74.5,0,0,0.65
14:18:44,12/1/2021,70.4,74.6,0,0,0.64
14:19:44,12/1/2021,70.4,74.4,0,0,0.65
14:20:44,12/1/2021,70.3,74.6,0,0,0.64
14:21:44,12/1/2021,70.1,74.9,0,0,0.63
14:22:47,12/1/2021,70,75.1,0,0,0.62
14:23:47,12/1/2021,69.9,75.4,0,0,0.61
14:24:50,12/1/2021,69.9,75.5,0,0,0.61
14:25:50,12/1/2021,69.8,75.7,0,0,0.6
14:26:50,12/1/2021,69.9,75.5,0,0,0.61
14:27:53,12/1/2021,69.9,75.1,0,0,0.62
14:28:53,12/1/2021,69.9,75.4,0,0,0.61
14:29:56,12/1/2021,69.8,75.4,0,0,0.61
14:30:56,12/1/2021,69.7,75.5,0,0,0.61
14:31:59,12/1/2021,69.6,75.6,0,0,0.6
14:32:59,12/1/2021,69.5,75.7,0,0,0.6
14:34:02,12/1/2021,69.4,76,0,0,0.59
14:35:05,12/1/2021,69.4,76.2,0,0,0.58
14:36:05,12/1/2021,69.4,76.2,0,0,0.58
14:37:05,12/1/2021,69.4,76.3,0,0,0.58
14:38:05,12/1/2021,69.4,76.3,0,0,0.58
14:39:05,12/1/2021,69.4,76.4,0,0,0.58
14:40:08,12/1/2021,69.4,76.4,0,0,0.58
14:41:11,12/1/2021,69.3,76.3,0,0,0.58
14:42:14,12/1/2021,69.2,76.4,0,0,0.57
14:43:17,12/1/2021,69.1,76.7,0,0,0.57
14:44:17,12/1/2021,69,77,0,0,0.56
14:45:20,12/1/2021,69,77,0,0,0.56
14:46:20,12/1/2021,68.9,77.2,0,0,0.55
14:47:23,12/1/2021,68.9,77.4,0,0,0.54
14:48:23,12/1/2021,68.9,77.8,0,0,0.54
14:49:26,12/1/2021,68.9,77.7,0,0,0.54
14:50:26,12/1/2021,68.9,77.9,0,0,0.53
14:51:26,12/1/2021,68.9,77.7,0,0,0.54
14:52:29,12/1/2021,68.9,77.9,0,0,0.53
14:53:32,12/1/2021,68.9,77.8,0,0,0.54
14:54:35,12/1/2021,69,77.2,0,0,0.55
14:55:38,12/1/2021,68.9,77.9,0,0,0.53
14:56:38,12/1/2021,69,78,0,0,0.53
14:57:41,12/1/2021,69.1,77.9,0,0,0.54
14:58:41,12/1/2021,69.2,77.8,0,0,0.54
14:59:41,12/1/2021,69.2,77.9,0,0,0.54
15:00:44,12/1/2021,69.2,78,0,0,0.54
15:01:47,12/1/2021,69.3,78,0,0,0.54
15:02:50,12/1/2021,69.2,77.6,0,0,0.55
15:03:50,12/1/2021,69.3,77.3,0,0,0.55
15:04:50,12/1/2021,69.2,77.5,0,0,0.55
15:05:50,12/1/2021,69.2,77.4,0,0,0.55
15:06:50,12/1/2021,69.2,77.1,0,0,0.56
15:07:53,12/1/2021,69.3,77.3,0,0,0.55
15:08:53,12/1/2021,69.4,76.9,0,0,0.57
15:09:56,12/1/2021,69.4,76.5,0,0,0.58
15:10:56,12/1/2021,69.3,76.3,0,0,0.58
15:11:59,12/1/2021,69.3,76.4,0,0,0.58
15:12:59,12/1/2021,69.3,76.5,0,0,0.57
15:13:59,12/1/2021,69.3,76.5,0,0,0.57
15:15:02,12/1/2021,69.3,76.3,0,0,0.58
15:16:02,12/1/2021,69.6,75.2,0,0,0.61
15:17:05,12/1/2021,69.9,74.8,0,0,0.63
15:18:05,12/1/2021,70,74.6,0,0,0.64
15:19:08,12/1/2021,69.9,74.7,0,0,0.63
15:20:11,12/1/2021,69.8,74.9,0,0,0.62
15:21:14,12/1/2021,69.6,75.2,0,0,0.61
15:22:14,12/1/2021,69.6,75.3,0,0,0.61
15:23:17,12/1/2021,69.5,75.2,0,0,0.61
15:24:17,12/1/2021,69.5,75.3,0,0,0.61
15:25:17,12/1/2021,69.6,75.1,0,0,0.61
15:26:20,12/1/2021,69.9,74.3,0,0,0.64
15:27:20,12/1/2021,69.9,74.5,0,0,0.64
15:28:20,12/1/2021,69.9,74.6,0,0,0.63
