Time,Date,Ambient Temperature Temp. (¡F):,Rellative Humicity (%),Light (Irradiance) (W/m2),Carbon Dioxide (ppm),Vapor Pressure Deficit (kPa)
7:21:53,12/1/2021,74.4,78.6,0,413,0.62
7:22:53,12/1/2021,74.2,78.4,0,413,0.62
7:23:53,12/1/2021,74.1,78.6,0,413,0.62
7:24:56,12/1/2021,74,79.1,0,411,0.6
7:25:56,12/1/2021,73.9,79.4,0,411,0.59
7:26:59,12/1/2021,73.9,80.1,0,411,0.57
7:27:59,12/1/2021,73.8,80,0,412,0.57
7:29:02,12/1/2021,73.7,79.8,0,412,0.57
7:30:02,12/1/2021,73.7,80.3,0,412,0.56
7:31:05,12/1/2021,73.7,80,0,413,0.57
7:32:05,12/1/2021,73.6,80.3,0,411,0.56
7:33:05,12/1/2021,73.5,80.3,0,412,0.56
7:34:08,12/1/2021,73.6,80.8,0,412,0.54
7:35:08,12/1/2021,73.7,80.8,0,413,0.54
7:36:11,12/1/2021,73.7,80.6,0,413,0.55
7:37:14,12/1/2021,73.6,80.5,0,413,0.55
7:38:14,12/1/2021,73.6,80.4,0,412,0.55
7:39:17,12/1/2021,73.6,79.9,0,412,0.57
7:40:17,12/1/2021,73.6,80.2,0,413,0.56
7:41:17,12/1/2021,73.5,80.1,0,412,0.56
7:42:17,12/1/2021,73.6,80.2,1,413,0.56
7:43:20,12/1/2021,73.6,80.9,0,413,0.54
7:44:23,12/1/2021,73.5,80.7,0,413,0.54
7:45:23,12/1/2021,73.4,81.3,0,412,0.53
7:46:26,12/1/2021,73.3,81.3,0,413,0.52
7:47:26,12/1/2021,73.2,81.4,0,413,0.52
7:48:29,12/1/2021,73.3,81.5,0,413,0.52
7:49:32,12/1/2021,73.3,81.4,0,412,0.52
7:50:32,12/1/2021,73.3,81.1,0,412,0.53
7:51:35,12/1/2021,73.4,80.9,0,412,0.54
7:52:38,12/1/2021,73.3,80.8,1,413,0.54
7:53:38,12/1/2021,73.3,81.7,0,413,0.51
7:54:38,12/1/2021,73.4,81.7,0,412,0.51
7:55:38,12/1/2021,73.4,81.8,0,413,0.51
7:56:41,12/1/2021,73.4,82,0,414,0.51
7:57:41,12/1/2021,73.3,81.9,0,414,0.51
7:58:44,12/1/2021,73.2,81.6,0,413,0.51
7:59:44,12/1/2021,73.1,81.8,0,412,0.51
8:00:47,12/1/2021,73.1,82.3,0,413,0.49
8:01:47,12/1/2021,73,82,0,413,0.5
8:02:47,12/1/2021,73,82.2,0,414,0.49
8:03:50,12/1/2021,72.9,81.7,0,416,0.51
8:04:50,12/1/2021,72.9,81.4,0,418,0.51
8:05:50,12/1/2021,72.8,81.4,0,418,0.51
8:06:50,12/1/2021,72.8,80.8,0,418,0.53
8:07:50,12/1/2021,72.8,80.5,0,419,0.54
8:08:50,12/1/2021,72.8,80,0,417,0.55
8:09:53,12/1/2021,72.7,79.7,1,417,0.56
8:10:53,12/1/2021,72.7,79.6,0,417,0.56
8:11:56,12/1/2021,72.7,79.4,0,416,0.57
8:12:56,12/1/2021,72.6,79.6,0,415,0.56
8:13:59,12/1/2021,72.7,78.9,0,415,0.58
8:15:02,12/1/2021,72.7,78.8,0,415,0.58
8:16:05,12/1/2021,72.7,79.2,0,414,0.57
8:17:05,12/1/2021,72.7,79.8,1,415,0.55
8:18:08,12/1/2021,72.7,80.2,0,415,0.54
8:19:11,12/1/2021,72.7,81,0,415,0.52
8:20:11,12/1/2021,72.7,81,0,415,0.52
8:21:11,12/1/2021,72.8,81.2,0,415,0.52
8:22:11,12/1/2021,73,81,0,413,0.53
8:23:14,12/1/2021,73,81.2,0,412,0.52
8:24:14,12/1/2021,73.1,80.7,0,413,0.54
8:25:17,12/1/2021,73,80.8,0,413,0.53
8:26:17,12/1/2021,73,80.8,0,412,0.53
8:27:20,12/1/2021,72.9,81.1,0,412,0.52
8:28:20,12/1/2021,72.9,81.2,0,411,0.52
8:29:23,12/1/2021,72.9,81.8,0,411,0.5
8:30:26,12/1/2021,72.9,81.8,0,411,0.5
8:31:26,12/1/2021,73,82.3,0,411,0.49
8:32:29,12/1/2021,73,81.9,0,412,0.5
8:33:32,12/1/2021,72.9,82,0,412,0.5
8:34:32,12/1/2021,72.8,82.1,0,413,0.49
8:35:32,12/1/2021,72.8,82.4,0,414,0.48
8:36:32,12/1/2021,72.8,82.2,0,419,0.49
8:37:35,12/1/2021,72.8,81.5,0,420,0.51
8:38:35,12/1/2021,72.8,81.2,0,421,0.52
8:39:38,12/1/2021,72.7,81.3,0,421,0.51
8:40:41,12/1/2021,72.7,81.7,0,420,0.5
8:41:44,12/1/2021,72.7,81.9,0,420,0.5
8:42:44,12/1/2021,72.7,81.8,0,420,0.5
8:43:47,12/1/2021,72.6,81.9,1,419,0.49
8:44:50,12/1/2021,72.6,81.9,0,420,0.49
8:45:50,12/1/2021,72.6,81.9,0,417,0.49
8:46:50,12/1/2021,72.5,81.8,0,418,0.5
8:47:50,12/1/2021,72.5,81.5,0,416,0.5
8:48:53,12/1/2021,72.4,81.5,0,415,0.5
8:49:53,12/1/2021,72.4,81.3,0,415,0.51
8:50:53,12/1/2021,72.3,81.2,0,415,0.51
8:51:56,12/1/2021,72.4,80.8,0,413,0.52
8:52:59,12/1/2021,72.4,80.8,0,413,0.52
8:53:59,12/1/2021,72.5,80.7,0,414,0.53
8:54:59,12/1/2021,72.6,80.6,0,417,0.53
8:56:02,12/1/2021,72.6,80.6,0,418,0.53
8:57:05,12/1/2021,72.5,80.6,0,418,0.53
8:58:05,12/1/2021,72.6,80.7,0,418,0.53
8:59:08,12/1/2021,72.6,81,0,418,0.52
9:00:11,12/1/2021,72.6,81.2,0,418,0.51
9:01:11,12/1/2021,72.6,81,0,418,0.52
9:02:11,12/1/2021,72.7,80.8,0,418,0.53
9:03:14,12/1/2021,72.7,80.6,0,419,0.53
9:04:17,12/1/2021,72.7,80.9,0,420,0.52
9:05:17,12/1/2021,72.6,81.1,0,420,0.52
9:06:20,12/1/2021,72.6,81.2,0,421,0.51
9:07:23,12/1/2021,72.6,81.4,0,420,0.51
9:08:23,12/1/2021,72.6,81.7,0,420,0.5
9:09:23,12/1/2021,72.6,81.8,0,417,0.5
9:10:26,12/1/2021,72.6,82.1,0,416,0.49
9:11:29,12/1/2021,72.7,81.6,0,415,0.5
9:12:32,12/1/2021,72.7,81.4,0,415,0.51
9:13:32,12/1/2021,72.8,81.5,0,415,0.51
9:14:35,12/1/2021,72.8,81.2,0,413,0.52
9:15:35,12/1/2021,72.9,81.2,0,413,0.52
9:16:38,12/1/2021,72.9,81,0,413,0.52
9:17:38,12/1/2021,73,80.9,0,412,0.53
9:18:41,12/1/2021,72.9,80.7,0,412,0.53
9:19:44,12/1/2021,72.8,80.7,0,412,0.53
9:20:44,12/1/2021,72.8,80.6,0,414,0.53
9:21:44,12/1/2021,72.8,80.6,0,417,0.53
9:22:44,12/1/2021,72.8,80.2,0,420,0.55
9:23:47,12/1/2021,72.9,80,0,420,0.55
9:24:50,12/1/2021,73,79.5,0,421,0.57
9:25:50,12/1/2021,72.9,79.5,0,422,0.57
9:26:53,12/1/2021,73,79.2,0,421,0.58
9:27:53,12/1/2021,73,79.6,0,423,0.57
9:28:56,12/1/2021,73,79.4,0,422,0.57
9:29:59,12/1/2021,73.1,79.6,0,424,0.57
9:30:59,12/1/2021,73.2,79.9,0,423,0.56
9:31:59,12/1/2021,73.4,80.1,0,417,0.56
9:32:59,12/1/2021,73.5,80.1,0,414,0.56
9:34:02,12/1/2021,73.5,80,0,412,0.56
9:35:05,12/1/2021,73.6,79.8,0,412,0.57
9:36:05,12/1/2021,73.5,79.6,1,411,0.57
9:37:05,12/1/2021,73.5,79.9,0,412,0.57
9:38:08,12/1/2021,73.4,80.3,0,412,0.55
9:39:08,12/1/2021,73.4,80.6,0,413,0.54
9:40:08,12/1/2021,73.4,80.5,0,413,0.55
9:41:11,12/1/2021,73.4,80.4,0,414,0.55
9:42:14,12/1/2021,73.3,80.6,0,415,0.54
9:43:14,12/1/2021,73.3,80.9,0,417,0.53
9:44:14,12/1/2021,73.3,80.8,0,416,0.54
9:45:14,12/1/2021,73.3,81.2,0,415,0.53
9:46:14,12/1/2021,73.3,80.9,0,414,0.53
9:47:14,12/1/2021,73.3,80.6,0,414,0.54
9:48:17,12/1/2021,73.4,80.6,0,415,0.54
9:49:20,12/1/2021,73.4,80.3,0,415,0.55
9:50:20,12/1/2021,73.5,80.4,0,414,0.55
9:51:20,12/1/2021,73.5,80.2,0,413,0.56
9:52:23,12/1/2021,73.5,80.3,0,412,0.56
9:53:23,12/1/2021,73.5,80.1,0,413,0.56
9:54:23,12/1/2021,73.5,80.5,0,412,0.55
9:55:23,12/1/2021,73.7,80.2,0,411,0.56
9:56:26,12/1/2021,73.9,79.6,0,412,0.58
9:57:29,12/1/2021,73.9,79.3,0,412,0.59
9:58:29,12/1/2021,74,79.7,0,412,0.58
9:59:29,12/1/2021,74.1,78.9,0,413,0.61
10:00:29,12/1/2021,74,79.1,0,413,0.6
10:01:32,12/1/2021,74,79.1,0,410,0.6
10:02:32,12/1/2021,73.9,79.3,0,412,0.59
10:03:32,12/1/2021,73.9,79.6,0,413,0.58
10:04:35,12/1/2021,73.9,79.6,0,413,0.58
10:05:38,12/1/2021,73.8,79.5,0,413,0.58
10:06:41,12/1/2021,73.8,79.4,0,413,0.59
10:07:41,12/1/2021,73.8,79.2,0,412,0.59
10:08:41,12/1/2021,73.7,79.5,0,413,0.58
10:09:41,12/1/2021,73.6,79.8,0,412,0.57
10:10:44,12/1/2021,73.5,79.8,0,412,0.57
10:11:47,12/1/2021,73.6,79.6,0,414,0.58
10:12:47,12/1/2021,73.5,79.7,0,415,0.57
10:13:50,12/1/2021,73.4,79.6,0,415,0.57
10:14:50,12/1/2021,73.4,79.5,0,416,0.58
10:15:50,12/1/2021,73.4,78.6,0,416,0.6
10:16:50,12/1/2021,73.3,78.1,0,415,0.61
10:17:50,12/1/2021,73.3,78.1,0,414,0.61
10:18:53,12/1/2021,73.3,77.9,0,414,0.62
10:19:56,12/1/2021,73.3,78,0,413,0.62
10:20:56,12/1/2021,73.2,77.5,0,411,0.63
10:21:56,12/1/2021,73.3,78,0,412,0.62
10:22:59,12/1/2021,73.3,77.3,0,413,0.64
10:24:02,12/1/2021,73.3,77.3,0,413,0.64
10:25:02,12/1/2021,73.3,77.1,0,413,0.64
10:26:02,12/1/2021,73.3,76.8,0,413,0.65
10:27:02,12/1/2021,73.4,76.4,0,414,0.66
10:28:02,12/1/2021,73.4,77.3,0,414,0.64
10:29:02,12/1/2021,73.4,77.4,0,414,0.63
10:30:05,12/1/2021,73.4,77.6,0,414,0.63
10:31:08,12/1/2021,73.5,76.8,0,414,0.65
10:32:11,12/1/2021,73.7,76.3,0,414,0.67
10:33:11,12/1/2021,73.8,75.8,0,414,0.69
10:34:11,12/1/2021,73.8,75.3,0,416,0.7
10:35:11,12/1/2021,73.8,75,0,415,0.71
10:36:11,12/1/2021,73.9,74.8,0,413,0.72
10:37:11,12/1/2021,74,74.4,0,413,0.73
10:38:14,12/1/2021,74,74.7,0,414,0.73
10:39:17,12/1/2021,74,75.4,0,413,0.71
10:40:17,12/1/2021,74,75.4,0,413,0.71
10:41:20,12/1/2021,73.9,75.3,0,414,0.71
10:42:23,12/1/2021,74,75.9,0,415,0.69
10:43:23,12/1/2021,74,76.1,0,416,0.68
10:44:26,12/1/2021,74,76.7,0,415,0.67
10:45:29,12/1/2021,74.1,76.8,1,414,0.67
10:46:29,12/1/2021,74.1,76.9,0,413,0.66
10:47:32,12/1/2021,74.2,77,0,413,0.66
10:48:35,12/1/2021,74.3,76.6,0,412,0.68
10:49:38,12/1/2021,74.4,76.7,0,412,0.68
10:50:41,12/1/2021,74.3,76.8,0,412,0.67
10:51:41,12/1/2021,74.4,76.2,0,413,0.69
10:52:41,12/1/2021,74.4,76.4,0,414,0.69
10:53:41,12/1/2021,74.4,76.3,0,414,0.69
10:54:44,12/1/2021,74.3,76.4,0,415,0.68
10:55:47,12/1/2021,74.4,75.6,0,415,0.71
10:56:47,12/1/2021,74.3,75.4,0,415,0.71
10:57:47,12/1/2021,74.4,75.1,0,414,0.72
10:58:47,12/1/2021,74.4,75.2,0,414,0.72
10:59:50,12/1/2021,74.5,74.5,0,414,0.74
11:00:50,12/1/2021,74.4,74.8,0,414,0.73
11:01:50,12/1/2021,74.4,75.2,0,413,0.72
11:02:50,12/1/2021,74.2,75.2,0,413,0.72
11:03:53,12/1/2021,74.1,75.4,0,413,0.71
11:04:53,12/1/2021,73.9,75.7,0,414,0.69
11:05:56,12/1/2021,73.8,74.5,0,416,0.73
11:06:59,12/1/2021,73.7,74.6,0,416,0.72
11:08:02,12/1/2021,73.7,74.5,0,417,0.72
11:09:05,12/1/2021,73.7,74,0,416,0.74
11:10:05,12/1/2021,73.7,73.8,0,415,0.74
11:11:08,12/1/2021,73.7,73.6,0,412,0.75
11:12:11,12/1/2021,73.8,73.7,0,412,0.75
11:13:14,12/1/2021,73.9,73.6,0,412,0.75
11:14:14,12/1/2021,73.9,73.2,0,413,0.77
11:15:14,12/1/2021,73.8,73.7,0,415,0.75
11:16:17,12/1/2021,73.7,74.1,0,415,0.73
11:17:20,12/1/2021,73.7,73.8,1,419,0.74
11:18:23,12/1/2021,73.6,74.4,0,418,0.72
11:19:23,12/1/2021,73.6,74.3,0,418,0.73
11:20:26,12/1/2021,73.6,74.3,0,415,0.73
11:21:26,12/1/2021,73.6,74.2,0,415,0.73
11:22:26,12/1/2021,73.7,73.1,1,413,0.76
11:23:29,12/1/2021,73.8,73.6,0,413,0.75
11:24:29,12/1/2021,73.9,73.4,0,412,0.76
11:25:32,12/1/2021,74,73.1,0,413,0.77
11:26:32,12/1/2021,74.1,72.7,0,412,0.79
11:27:35,12/1/2021,74.2,72.6,0,412,0.79
11:28:38,12/1/2021,74.1,72.8,0,412,0.78
11:29:38,12/1/2021,74.2,72,0,412,0.81
11:30:41,12/1/2021,74.2,72.5,0,411,0.79
11:31:44,12/1/2021,74.2,72.5,0,412,0.79
11:32:47,12/1/2021,74.1,72.8,0,412,0.78
11:33:47,12/1/2021,74.1,73,0,412,0.78
11:34:47,12/1/2021,74.1,72.3,0,412,0.8
11:35:50,12/1/2021,74.3,71.9,0,411,0.81
11:36:50,12/1/2021,74.4,71.9,0,410,0.82
11:37:50,12/1/2021,74.3,72.3,0,411,0.8
11:38:53,12/1/2021,74.1,72.4,0,411,0.79
11:39:53,12/1/2021,74.2,71.9,0,413,0.81
11:40:56,12/1/2021,74.2,71.5,1,412,0.82
11:41:59,12/1/2021,74.3,72,0,413,0.81
11:43:02,12/1/2021,74.4,71.5,0,414,0.83
11:44:05,12/1/2021,74.3,71.3,0,413,0.83
11:45:08,12/1/2021,74.4,71,0,412,0.84
11:46:11,12/1/2021,74.4,71.2,0,412,0.84
11:47:11,12/1/2021,74.3,71.8,0,411,0.82
11:48:14,12/1/2021,74.4,72.2,0,412,0.81
11:49:17,12/1/2021,74.4,73.2,0,412,0.78
11:50:20,12/1/2021,74.5,73.1,0,411,0.78
11:51:20,12/1/2021,74.5,72.5,0,412,0.8
11:52:23,12/1/2021,74.4,72.3,0,412,0.8
11:53:26,12/1/2021,74.3,71.6,0,412,0.82
11:54:26,12/1/2021,74.4,70.8,0,412,0.85
11:55:26,12/1/2021,74.3,70.9,0,413,0.84
11:56:29,12/1/2021,74.3,71.4,0,414,0.83
11:57:29,12/1/2021,74.3,71.6,0,414,0.82
11:58:32,12/1/2021,74.1,71.7,0,415,0.81
11:59:35,12/1/2021,74.1,71.7,0,415,0.81
12:00:38,12/1/2021,74.1,71.7,0,415,0.81
12:01:41,12/1/2021,74.2,71.3,0,414,0.83
12:02:41,12/1/2021,74.2,70.4,0,413,0.85
12:03:41,12/1/2021,74.2,70.7,0,413,0.85
12:04:44,12/1/2021,74.2,71.5,0,413,0.82
12:05:44,12/1/2021,74.2,71.6,0,413,0.82
12:06:44,12/1/2021,74.2,71.5,0,413,0.82
12:07:47,12/1/2021,74.2,71.6,0,412,0.82
12:08:50,12/1/2021,74.2,72.3,0,414,0.8
12:09:50,12/1/2021,74.1,72.5,0,413,0.79
12:10:50,12/1/2021,74.2,72.5,0,411,0.79
12:11:53,12/1/2021,74.2,72.1,1,411,0.8
12:12:53,12/1/2021,74.1,71.3,0,411,0.83
12:13:56,12/1/2021,74,71.5,0,411,0.82
12:14:56,12/1/2021,74,71.5,0,411,0.82
12:15:56,12/1/2021,74,70.8,0,411,0.84
12:16:59,12/1/2021,74.1,70.6,0,411,0.85
12:17:59,12/1/2021,74,70.3,0,411,0.85
12:19:02,12/1/2021,74,70.1,0,412,0.86
12:20:02,12/1/2021,74.1,70.9,0,412,0.84
12:21:02,12/1/2021,74,71,0,411,0.83
12:22:05,12/1/2021,73.9,71.1,0,411,0.83
12:23:05,12/1/2021,73.9,71.2,0,413,0.82
12:24:08,12/1/2021,73.7,71.9,0,412,0.8
12:25:08,12/1/2021,73.9,73.2,0,412,0.77
12:26:11,12/1/2021,73.9,72.3,0,412,0.79
12:27:11,12/1/2021,73.9,73,0,411,0.77
12:28:14,12/1/2021,73.9,73,0,412,0.77
12:29:14,12/1/2021,73.9,73.4,0,411,0.76
12:30:14,12/1/2021,73.7,72,0,412,0.79
12:31:14,12/1/2021,73.7,72.4,0,411,0.78
12:32:17,12/1/2021,73.6,72.5,1,411,0.78
12:33:20,12/1/2021,73.4,73.2,0,412,0.75
12:34:23,12/1/2021,73.5,73.6,0,410,0.74
12:35:23,12/1/2021,73.2,73.7,0,411,0.73
12:36:23,12/1/2021,73.1,74.1,0,411,0.72
12:37:26,12/1/2021,72.9,74.3,0,412,0.71
12:38:26,12/1/2021,72.8,74.5,0,414,0.7
12:39:26,12/1/2021,72.8,74.6,0,413,0.7
12:40:29,12/1/2021,72.8,75.1,0,413,0.69
12:41:32,12/1/2021,72.7,75.3,0,412,0.68
12:42:32,12/1/2021,72.6,75.5,0,413,0.67
12:43:32,12/1/2021,72.6,75.8,0,413,0.66
12:44:35,12/1/2021,72.6,76.1,0,412,0.65
12:45:35,12/1/2021,72.6,76.1,0,412,0.65
12:46:35,12/1/2021,72.7,75.5,0,412,0.67
12:47:38,12/1/2021,72.7,74.7,0,411,0.69
12:48:38,12/1/2021,72.6,74.9,0,412,0.69
12:49:41,12/1/2021,72.8,75.2,0,411,0.68
12:50:41,12/1/2021,72.9,75.4,0,414,0.68
12:51:44,12/1/2021,72.9,75.1,0,413,0.69
12:52:44,12/1/2021,72.9,75.3,0,412,0.68
12:53:44,12/1/2021,73,75.6,0,411,0.68
12:54:47,12/1/2021,73.2,75.1,0,412,0.69
12:55:50,12/1/2021,73.3,74.7,0,412,0.71
12:56:50,12/1/2021,73.4,74.4,0,411,0.72
12:57:50,12/1/2021,73.4,74.5,0,411,0.72
12:58:50,12/1/2021,73.4,74.9,0,411,0.71
12:59:50,12/1/2021,73.4,74.6,0,411,0.71
13:00:50,12/1/2021,73.5,74.6,0,411,0.72
13:01:50,12/1/2021,73.6,74.6,0,410,0.72
13:02:53,12/1/2021,73.5,74.2,0,411,0.73
13:03:53,12/1/2021,73.4,74.7,0,411,0.71
13:04:56,12/1/2021,73.6,74,0,410,0.74
13:05:59,12/1/2021,73.6,74,0,411,0.74
13:07:02,12/1/2021,73.7,73.8,0,412,0.74
13:08:02,12/1/2021,73.5,74.7,0,411,0.71
13:09:05,12/1/2021,73.6,74.9,0,411,0.71
13:10:08,12/1/2021,73.6,74.5,1,411,0.72
13:11:08,12/1/2021,73.5,74.7,1,411,0.71
13:12:08,12/1/2021,73.4,75.6,0,411,0.69
13:13:11,12/1/2021,73.4,74.5,0,412,0.72
13:14:11,12/1/2021,73.4,74.9,0,412,0.71
13:15:11,12/1/2021,73.4,75.3,0,412,0.69
13:16:14,12/1/2021,73.4,76,0,412,0.67
13:17:14,12/1/2021,73.4,75.9,0,413,0.68
13:18:17,12/1/2021,73.3,75.4,0,414,0.69
13:19:17,12/1/2021,73.2,75.3,0,411,0.69
13:20:20,12/1/2021,73.2,74.8,0,412,0.7
13:21:20,12/1/2021,72.9,75.2,1,413,0.68
13:22:20,12/1/2021,72.7,75.6,0,413,0.67
13:23:23,12/1/2021,72.7,74.8,0,414,0.69
13:24:23,12/1/2021,72.7,74.6,0,416,0.7
13:25:26,12/1/2021,72.5,74.8,0,418,0.69
13:26:26,12/1/2021,72.3,75,0,419,0.68
13:27:29,12/1/2021,72,75,0,419,0.67
13:28:32,12/1/2021,71.8,74.7,0,418,0.67
13:29:35,12/1/2021,71.6,74.9,0,415,0.66
13:30:35,12/1/2021,71.4,74.6,0,413,0.67
13:31:38,12/1/2021,71.4,74.4,0,413,0.67
13:32:38,12/1/2021,71.3,74.3,0,414,0.67
13:33:41,12/1/2021,71.2,74.3,0,412,0.67
13:34:41,12/1/2021,71.2,74.5,0,412,0.66
13:35:44,12/1/2021,71.1,74.2,0,412,0.67
13:36:47,12/1/2021,71.1,74.6,0,413,0.66
13:37:50,12/1/2021,71.1,75,0,412,0.65
13:38:50,12/1/2021,71.1,74.8,0,412,0.65
13:39:53,12/1/2021,71.1,74.7,0,413,0.66
13:40:53,12/1/2021,71.2,75.2,0,413,0.65
13:41:53,12/1/2021,71.4,74.1,0,413,0.68
13:42:56,12/1/2021,71.5,74.7,0,412,0.67
13:43:59,12/1/2021,71.6,74.9,0,414,0.66
13:44:59,12/1/2021,71.7,74.8,0,415,0.67
13:45:59,12/1/2021,71.7,74.8,0,414,0.67
13:47:02,12/1/2021,71.7,74.9,0,414,0.67
13:48:05,12/1/2021,71.8,74.4,0,414,0.68
13:49:08,12/1/2021,71.9,74.3,0,415,0.69
13:50:11,12/1/2021,71.9,74.6,0,415,0.68
13:51:11,12/1/2021,71.9,74.9,0,416,0.67
13:52:11,12/1/2021,71.9,74.9,0,415,0.67
13:53:14,12/1/2021,71.8,74.7,0,415,0.67
13:54:14,12/1/2021,71.8,75.2,0,413,0.66
13:55:17,12/1/2021,71.7,75.1,0,413,0.66
13:56:17,12/1/2021,71.6,74.7,0,412,0.67
13:57:17,12/1/2021,71.5,75,0,412,0.66
13:58:20,12/1/2021,71.4,74.3,0,412,0.67
13:59:20,12/1/2021,71.4,74.7,0,412,0.66
14:00:23,12/1/2021,71.3,75.2,0,412,0.65
14:01:23,12/1/2021,71.1,75.4,1,412,0.64
14:02:26,12/1/2021,70.9,75.9,0,412,0.62
14:03:26,12/1/2021,70.8,75.3,0,412,0.64
14:04:29,12/1/2021,70.8,75.8,0,412,0.62
14:05:29,12/1/2021,70.8,76.4,0,412,0.61
14:06:29,12/1/2021,70.8,76.5,0,412,0.6
14:07:32,12/1/2021,70.7,75.9,0,413,0.62
14:08:32,12/1/2021,70.8,76.2,0,412,0.61
14:09:35,12/1/2021,70.7,75.6,0,412,0.63
14:10:35,12/1/2021,70.5,77,0,412,0.59
14:11:38,12/1/2021,70.4,76.5,0,414,0.6
14:12:38,12/1/2021,70.3,76.4,0,414,0.6
14:13:41,12/1/2021,70.3,77,0,414,0.58
14:14:41,12/1/2021,70.1,77.1,0,414,0.58
14:15:41,12/1/2021,70,77.5,0,414,0.56
14:16:44,12/1/2021,69.9,77.7,0,414,0.56
14:17:44,12/1/2021,69.7,78.1,0,414,0.54
14:18:44,12/1/2021,69.6,78.6,0,413,0.53
14:19:44,12/1/2021,69.6,78.4,0,414,0.53
14:20:44,12/1/2021,69.5,78.5,0,414,0.53
14:21:44,12/1/2021,69.5,78.6,1,414,0.53
14:22:47,12/1/2021,69.4,78.8,0,415,0.52
14:23:47,12/1/2021,69.2,79,0,415,0.51
14:24:47,12/1/2021,69.2,79.1,0,413,0.51
14:25:47,12/1/2021,69.1,79.5,0,414,0.5
14:26:47,12/1/2021,69.1,79.4,0,413,0.5
14:27:47,12/1/2021,69.2,79.4,0,414,0.5
14:28:50,12/1/2021,69.2,79.2,0,414,0.51
14:29:50,12/1/2021,69.2,79.7,0,414,0.49
14:30:50,12/1/2021,69,78.8,0,414,0.51
14:31:50,12/1/2021,69.1,79.2,0,415,0.5
14:32:53,12/1/2021,69,79.3,0,416,0.5
14:33:56,12/1/2021,68.7,79.4,0,417,0.49
14:34:56,12/1/2021,68.6,79.9,0,417,0.48
14:35:59,12/1/2021,68.5,80.2,0,417,0.47
14:36:59,12/1/2021,68.7,80.1,1,417,0.48
14:38:02,12/1/2021,68.7,79.8,0,417,0.48
14:39:02,12/1/2021,68.7,80.1,0,418,0.48
14:40:02,12/1/2021,68.8,80.2,0,418,0.48
14:41:05,12/1/2021,68.8,79.8,0,418,0.49
14:42:05,12/1/2021,68.8,79.7,0,417,0.49
14:43:08,12/1/2021,68.6,79.9,0,418,0.48
14:44:08,12/1/2021,68.6,80.1,0,418,0.47
14:45:11,12/1/2021,68.6,80.5,0,420,0.47
14:46:11,12/1/2021,68.5,80.3,0,420,0.47
14:47:11,12/1/2021,68.5,80.2,0,420,0.47
14:48:14,12/1/2021,68.3,80.7,0,421,0.46
14:49:14,12/1/2021,68.3,81.1,0,421,0.45
14:50:17,12/1/2021,68.3,81.2,0,423,0.44
14:51:17,12/1/2021,68.3,81.4,1,422,0.44
14:52:17,12/1/2021,68.3,81.4,0,422,0.44
14:53:20,12/1/2021,68.3,81.5,0,421,0.44
14:54:20,12/1/2021,68.4,81.1,0,422,0.45
14:55:20,12/1/2021,68.4,80.7,0,421,0.46
14:56:23,12/1/2021,68.3,81,0,420,0.45
14:57:26,12/1/2021,68.3,80.6,0,420,0.46
14:58:29,12/1/2021,68.4,81.4,0,420,0.44
14:59:32,12/1/2021,68.6,81.3,0,421,0.45
15:00:32,12/1/2021,68.8,81,0,420,0.46
15:01:32,12/1/2021,68.7,80.5,0,421,0.47
15:02:32,12/1/2021,68.6,80.4,0,421,0.47
15:03:32,12/1/2021,68.6,81.2,0,421,0.45
15:04:35,12/1/2021,68.4,81.3,0,420,0.44
15:05:35,12/1/2021,68.5,81.6,0,421,0.44
15:06:35,12/1/2021,68.6,81.3,0,420,0.45
15:07:38,12/1/2021,68.6,80.8,0,421,0.46
15:08:41,12/1/2021,68.5,80.6,0,422,0.46
15:09:44,12/1/2021,68.4,80.6,0,423,0.46
15:10:47,12/1/2021,68.4,80.8,0,421,0.46
15:11:47,12/1/2021,68.4,81.1,0,420,0.45
15:12:50,12/1/2021,68.4,80.8,0,419,0.46
15:13:50,12/1/2021,68.4,81,0,419,0.45
15:14:53,12/1/2021,68.2,81.2,0,420,0.44
15:15:56,12/1/2021,68.5,80.7,0,420,0.46
15:16:56,12/1/2021,68.7,80.1,0,418,0.48
15:17:56,12/1/2021,69,78.7,1,417,0.52
15:18:56,12/1/2021,69.1,77.9,0,417,0.54
15:19:59,12/1/2021,69.1,78.3,0,417,0.53
15:20:59,12/1/2021,69.2,78.8,0,417,0.52
15:21:59,12/1/2021,69,79.3,0,417,0.5
15:23:02,12/1/2021,68.9,78.9,0,417,0.51
15:24:02,12/1/2021,68.8,78.9,0,415,0.51
15:25:02,12/1/2021,68.8,78.8,0,416,0.51
15:26:02,12/1/2021,68.8,79,0,416,0.5
15:27:02,12/1/2021,69.1,78.2,0,416,0.53
15:28:05,12/1/2021,69,78.2,0,418,0.53
15:29:05,12/1/2021,69.1,78.5,0,419,0.52
15:30:05,12/1/2021,69.1,78,0,420,0.53
15:31:05,12/1/2021,69.2,77.5,0,420,0.55
15:32:05,12/1/2021,69.1,77.9,0,420,0.54
15:33:05,12/1/2021,68.9,78.4,0,420,0.52
15:34:05,12/1/2021,68.8,78.5,0,420,0.52
15:35:08,12/1/2021,68.8,78.5,0,419,0.52
15:36:11,12/1/2021,68.9,78.5,0,418,0.52
15:37:14,12/1/2021,68.8,78.7,0,418,0.51
